"","date","device","cost","rfi_revenue","clicks","conversions","impressions","month","year"
"295",2013-01-05,"UNKNOWN",142.9677122,"419.31832",86,69.6,172067,"Jan",2013
"296",2013-01-26,"ANDROID_MOBILE",4212.401201,"13830.30963",9502,1007.85,5129158,"Jan",2013
"297",2013-01-27,"COMPUTER",136176.6086,"336493.296",104711,98833.6,149724409,"Jan",2013
"298",2013-02-18,"BLACKBERRY",72.80384668,"252.62833",82,3,114653,"Feb",2013
"299",2013-02-21,"IPHONE",705.7673565,"2724.55676",1142,162.65,1024981,"Feb",2013
"300",2013-03-03,"WINDOWS_MOBILE",163.9910334,"429.621",209,16.05,161279,"Mar",2013
"301",2013-03-05,"IPHONE",693.3982201,"3370.42113",1243,139.48,1279349,"Mar",2013
"302",2013-03-23,"IPAD",5668.222477,"15362.88249",26746,1740.24,8067348,"Mar",2013
"303",2013-03-30,"NULL",0.991396596,"3.06956",73,0,1043,"Mar",2013
"304",2013-04-07,"IPAD",3644.925333,"15708.44807",11012,1040.5472,7436751,"Apr",2013
"305",2013-04-14,"NULL",1.000358992,"3.16156",118,1,1282,"Apr",2013
"306",2013-04-18,"PSP",0.102240438,"0.50163",0,0,254,"Apr",2013
"307",2013-04-22,"MOBILE",57.48128186,"191.98446",61,7,81317,"Apr",2013
"308",2013-05-06,"MOBILE",45.52351655,"199.01126",70,26,85770,"May",2013
"309",2013-06-10,"BLACKBERRY_TABLET",568.1096517,"460.91578",983,92,197173,"Jun",2013
"310",2013-06-25,"GOOGLE_TV",31.91557304,"89.61589",14,105.6,34933,"Jun",2013
"311",2013-06-25,"PALM",1.232574966,"3.83763",0,0,1460,"Jun",2013
"312",2013-07-09,"GOOGLE_TV",51.22929472,"118.37267",28,48.204,51385,"Jul",2013
"313",2013-07-09,"PALM",1.542519849,"4.00962",1,0,1528,"Jul",2013
"314",2013-08-18,"WII",0.735921665,"5.562861052",3,0,3409,"Aug",2013
"315",2013-09-19,"KINDLE",0.182890885,"0.86571",0,0,353,"Sep",2013
"316",2013-10-03,"BLACKBERRY",337.9722105,"1179.56682",656,15.14,560700,"Oct",2013
"317",2013-10-03,"MOBILE",9179.679276,"42039.23065",26609,1107.57,18068924,"Oct",2013
"318",2013-10-29,"UNKNOWN",1092.334599,"2682.346464",998,3533.384,1238535,"Oct",2013
"319",2013-11-22,"GOOGLE_TV",41.39497449,"138.4278932",26,38,53190,"Nov",2013
"320",2013-11-22,"PALM",3.198656922,"6.04599",2,0,2053,"Nov",2013
"321",2013-12-06,"GOOGLE_TV",49.62723318,"144.8174479",30,43,59336,"Dec",2013
"322",2013-12-06,"PALM",2.204964626,"4.73843",4,0,1750,"Dec",2013
"323",2013-12-27,"WINDOWS_MOBILE",1377.469586,"2559.977361",1180,32.074,1002828,"Dec",2013
"324",2013-12-29,"IPHONE",29464.24989,"89660.02153",69551,3870.7135,38258917,"Dec",2013
"325",2013-12-31,"WII",1.33602102,"6.447175653",0,0,2863,"Dec",2013
"326",2013-03-20,"COMPUTER",226454.6352,"530012.9437",94402,357372.666,247919630,"Mar",2013
"327",2013-03-26,"ANDROID_TABLET",1350.480423,"4320.05943",6567,354.512,1712825,"Mar",2013
"328",2013-04-03,"ANDROID_MOBILE",8642.273124,"19054.90217",10756,3522.6536,7422759,"Apr",2013
"329",2013-04-04,"COMPUTER",200778.2818,"480183.0445",115947,307625.2288,241972816,"Apr",2013
"330",2013-04-11,"BLACKBERRY",75.13242073,"308.67287",101,9,153796,"Apr",2013
"331",2013-04-25,"IPOD",152.312703,"330.95353",640,61.01,113546,"Apr",2013
"332",2013-05-09,"IPOD",147.0089402,"626.19893",521,21.01,258887,"May",2013
"333",2013-06-11,"PSP",0.088807938,"0.22585",0,0,90,"Jun",2013
"334",2013-07-25,"UNKNOWN",572.5134131,"1811.88944",1096,1989.637,781729,"Jul",2013
"335",2013-08-09,"UNKNOWN",625.2473938,"1546.263834",1102,1808.111,647285,"Aug",2013
"336",2013-09-02,"GOOGLE_TV",33.68830578,"99.8513",39,65.078,39191,"Sep",2013
"337",2013-09-02,"PALM",1.389695718,"3.10316",1,0,1112,"Sep",2013
"338",2013-09-23,"WINDOWS_MOBILE",352.088628,"999.3158974",391,43.86,364652,"Sep",2013
"339",2013-09-25,"IPHONE",4025.816348,"15519.41581",14913,105.89,6531743,"Sep",2013
"340",2013-10-06,"IPOD",333.416629,"1675.55958",2853,5.02,717130,"Oct",2013
"341",2013-12-03,"TABLET",0.31009636,"1.58839",5,0,672,"Dec",2013
"342",2013-12-22,"UNKNOWN",1854.873937,"3606.732067",967,3523.09,1687475,"Dec",2013
"343",2013-01-15,"WINDOWS_MOBILE",55.54829518,"166.09605",79,3.16,65334,"Jan",2013
"344",2013-01-17,"IPHONE",362.6104843,"2308.24759",1393,66.04,862411,"Jan",2013
"345",2013-02-03,"WII",1.617445018,"3.89027",2,0,1516,"Feb",2013
"346",2013-02-19,"IPAD",2619.648776,"12015.04436",6365,1781.52,5435458,"Feb",2013
"347",2013-02-20,"KINDLE",0.29406331,"1.83433",0,0,624,"Feb",2013
"348",2013-02-26,"NULL",1.73442373,"4.99302",64,0,2056,"Feb",2013
"349",2013-03-04,"KINDLE",0.367894017,"3.24304",0,0,1340,"Mar",2013
"350",2013-03-18,"MOBILE",59.72601963,"228.61175",50,6,91282,"Mar",2013
"351",2013-04-22,"BLACKBERRY_TABLET",741.9360641,"701.82863",1788,144.67,291489,"Apr",2013
"352",2013-05-06,"BLACKBERRY_TABLET",672.2516379,"601.19559",1570,170.89,260980,"May",2013
"353",2013-06-03,"ANDROID_TABLET",796.5775277,"1404.04777",892,203,574143,"Jun",2013
"354",2013-07-02,"IPOD",382.2758046,"1380.07196",1699,8.5,491507,"Jul",2013
"355",2013-10-03,"BLACKBERRY_TABLET",807.560637,"908.4579402",2229,228.34,340453,"Oct",2013
"356",2013-10-18,"GOOGLE_TV",43.63620718,"139.5996855",26,143.2,52512,"Oct",2013
"357",2013-10-18,"PALM",2.133478153,"5.14236",5,0,1809,"Oct",2013
"358",2013-11-27,"WII",2.777320497,"8.588701841",3,0,4609,"Nov",2013
"359",2013-12-28,"KINDLE",1.049058623,"3.09674",0,0,1174,"Dec",2013
"360",2013-01-10,"UNKNOWN",121.2238507,"293.08324",57,60.23,122346,"Jan",2013
"361",2013-01-31,"ANDROID_MOBILE",3789.087588,"10612.55016",7379,1000.82,3899275,"Jan",2013
"362",2013-02-15,"ANDROID_MOBILE",5169.476479,"14937.66106",9481,1630.1,5768683,"Feb",2013
"363",2013-02-16,"COMPUTER",166507.7024,"378794.8411",95529,138252.029,182451610,"Feb",2013
"364",2013-02-23,"BLACKBERRY",116.7945619,"341.37559",138,3,148737,"Feb",2013
"365",2013-03-07,"BLACKBERRY",100.5624984,"373.48993",110,16,178745,"Mar",2013
"366",2013-03-10,"IPHONE",366.1385314,"1908.61849",924,95.39,776447,"Mar",2013
"367",2013-04-12,"IPAD",2682.684431,"14344.17078",8588,772.4916,6840349,"Apr",2013
"368",2013-04-23,"PSP",0.174136644,"0.31211",0,0,135,"Apr",2013
"369",2013-05-03,"NULL",1.188726251,"3.53876",3,0,1477,"May",2013
"370",2013-05-07,"PSP",0.084712549,"0.39653",0,0,228,"May",2013
"371",2013-05-11,"MOBILE",65.50615997,"273.64407",107,9,115963,"May",2013
"372",2013-06-30,"GOOGLE_TV",62.03243184,"143.8705",26,106.361,57022,"Jun",2013
"373",2013-06-30,"PALM",1.703097301,"4.30324",0,0,1450,"Jun",2013
"374",2013-07-14,"GOOGLE_TV",79.89496048,"167.51834",27,306.007,70402,"Jul",2013
"375",2013-07-14,"PALM",1.795766894,"5.11388",1,0,1828,"Jul",2013
"376",2013-08-19,"WINDOWS_MOBILE",303.3650284,"646.8264283",301,69.65,245354,"Aug",2013
"377",2013-08-23,"WII",1.152578857,"10.03701002",1,0,5952,"Aug",2013
"378",2013-09-07,"WII",0.751868587,"7.946296163",2,0,4852,"Sep",2013
"379",2013-09-24,"KINDLE",0.34041651,"1.92134",0,0,704,"Sep",2013
"380",2013-10-04,"PSP",0.277273698,"2.75223",0,0,1044,"Oct",2013
"381",2013-11-18,"UNKNOWN",1118.113806,"3041.012696",814,4771.89,1332258,"Nov",2013
"382",2013-12-11,"GOOGLE_TV",72.12247577,"155.0129355",27,58.07,63404,"Dec",2013
"383",2013-12-11,"PALM",3.221813778,"5.58139",2,0,2067,"Dec",2013
"384",2013-01-16,"KINDLE",0.088071278,"0.59987",0,0,244,"Jan",2013
"385",2013-03-18,"BLACKBERRY_TABLET",407.7117031,"516.91325",1129,35.752,221488,"Mar",2013
"386",2013-03-31,"ANDROID_TABLET",923.1531205,"2009.02593",1283,206.0276,974679,"Mar",2013
"387",2013-04-15,"ANDROID_TABLET",1228.138886,"2223.39471",1524,263.4472,912241,"Apr",2013
"388",2013-04-30,"IPOD",216.5027637,"330.17325",491,38,92335,"Apr",2013
"389",2013-05-14,"IPOD",144.9339425,"773.1516",818,10.004,318738,"May",2013
"390",2013-07-30,"UNKNOWN",646.8397875,"1819.945771",1076,4588.458,776983,"Jul",2013
"391",2013-08-14,"UNKNOWN",700.3024355,"1658.682253",1300,3152.1,710938,"Aug",2013
"392",2013-09-19,"ANDROID_MOBILE",19873.93881,"52581.20038",39037,3327.21,21158142,"Sep",2013
"393",2013-09-27,"BLACKBERRY",392.7948146,"1702.273284",685,13.13,648005,"Sep",2013
"394",2013-09-30,"IPHONE",3151.00252,"14712.88759",12757,37.21,6504755,"Sep",2013
"395",2013-10-11,"IPOD",286.0652885,"1477.841694",2045,1,594025,"Oct",2013
"396",2013-01-19,"BLACKBERRY",34.66891433,"157.13235",48,2,70603,"Jan",2013
"397",2013-01-20,"WINDOWS_MOBILE",66.42928459,"214.9357",101,13.11,82171,"Jan",2013
"398",2013-01-22,"IPHONE",321.0396681,"1802.36044",1192,44.41,714922,"Jan",2013
"399",2013-02-04,"WINDOWS_MOBILE",68.60451316,"189.34654",82,24.1,72288,"Feb",2013
"400",2013-02-06,"IPHONE",342.9210429,"1596.92442",895,103.85,625451,"Feb",2013
"401",2013-02-24,"IPAD",4035.716668,"17147.27356",6999,1867.78,7290788,"Feb",2013
"402",2013-03-08,"IPAD",4957.410139,"17160.79834",20161,2092.68,8791222,"Mar",2013
"403",2013-03-15,"NULL",1.595061654,"3.99521",91,1,1690,"Mar",2013
"404",2013-03-19,"PSP",0.236087572,"1.83271",0,0,707,"Mar",2013
"405",2013-03-23,"MOBILE",75.22325761,"197.63931",92,45,103821,"Mar",2013
"406",2013-04-07,"MOBILE",47.33241481,"206.79576",68,31,83043,"Apr",2013
"407",2013-05-11,"BLACKBERRY_TABLET",687.7648086,"649.17297",1600,77.1,256546,"May",2013
"408",2013-05-26,"GOOGLE_TV",50.60663506,"167.07253",38,72.007,66584,"May",2013
"409",2013-05-26,"PALM",2.430103334,"6.08716",2,0,2045,"May",2013
"410",2013-07-19,"WII",0.488391088,"3.28142",1,0,1365,"Jul",2013
"411",2013-10-23,"GOOGLE_TV",33.90647198,"136.10592",30,104.45,52532,"Oct",2013
"412",2013-10-23,"PALM",2.065421542,"4.60513",3,0,1558,"Oct",2013
"413",2013-11-07,"GOOGLE_TV",38.87670822,"144.6591879",26,79.55,55410,"Nov",2013
"414",2013-11-07,"PALM",2.306091551,"5.52315",4,0,1824,"Nov",2013
"415",2013-11-28,"WINDOWS_MOBILE",543.5951034,"1819.56752",499,49.16,687280,"Nov",2013
"416",2013-12-16,"WII",1.946304367,"9.042070677",2,0,3965,"Dec",2013
"417",2013-02-20,"ANDROID_MOBILE",6689.03499,"16863.333",9092,1759.8,6559490,"Feb",2013
"418",2013-02-21,"COMPUTER",207257.786,"483228.6573",99278,179965.406,225214208,"Feb",2013
"419",2013-02-27,"ANDROID_TABLET",1194.223137,"2522.91417",1689,151.63,1001241,"Feb",2013
"420",2013-03-04,"ANDROID_MOBILE",8221.531781,"22082.92648",11025,1777.934,8571147,"Mar",2013
"421",2013-03-05,"COMPUTER",176117.6519,"463610.7346",101036,171952.55,214033468,"Mar",2013
"422",2013-03-12,"BLACKBERRY",93.42395035,"310.86828",100,1,149324,"Mar",2013
"423",2013-03-26,"IPOD",51.7547013,"244.61295",382,10,90955,"Mar",2013
"424",2013-05-01,"IPAD",6714.267865,"21733.1136",13523,1426.876,9273972,"May",2013
"425",2013-05-12,"PSP",0.115121504,"0.47384",0,0,298,"May",2013
"426",2013-06-26,"UNKNOWN",788.2053482,"1725.93261",729,2312.435,728841,"Jun",2013
"427",2013-08-03,"GOOGLE_TV",58.77324825,"115.1280825",127,123.802,41764,"Aug",2013
"428",2013-08-03,"PALM",2.424205536,"5.14329",2,2,1983,"Aug",2013
"429",2013-08-24,"WINDOWS_MOBILE",451.1733549,"845.1582183",384,47.23,319574,"Aug",2013
"430",2013-08-26,"IPHONE",6351.103495,"27346.01142",13772,465.22,12027478,"Aug",2013
"431",2013-09-08,"WINDOWS_MOBILE",222.5389828,"684.1879242",384,51.09,270617,"Sep",2013
"432",2013-09-12,"WII",0.625573871,"6.261877244",0,0,3812,"Sep",2013
"433",2013-09-28,"IPAD",9780.895037,"32671.27673",19669,1000.23,14020928,"Sep",2013
"434",2013-11-23,"UNKNOWN",1171.770672,"3255.674497",713,6872.635,1492913,"Nov",2013
"435",2013-12-07,"UNKNOWN",1323.875025,"3188.844391",687,5176.32,1434267,"Dec",2013
"436",2013-12-28,"ANDROID_MOBILE",35274.30451,"76305.28291",85178,6412.7775,32537942,"Dec",2013
"437",2013-12-29,"COMPUTER",433877.4529,"813227.1046",133037,622175.91,388347061,"Dec",2013
"438",2013-01-04,"WII",0.710859284,"3.9052",0,0,1941,"Jan",2013
"439",2013-01-21,"KINDLE",0.102263684,"0.96631",0,0,365,"Jan",2013
"440",2013-01-27,"NULL",1.481149878,"4.113",78,0,1613,"Jan",2013
"441",2013-02-05,"KINDLE",0.234090669,"1.19809",0,0,511,"Feb",2013
"442",2013-02-19,"MOBILE",121.3218463,"407.79214",473,2,135464,"Feb",2013
"443",2013-03-23,"BLACKBERRY_TABLET",636.5134866,"710.39801",1679,40.4,296029,"Mar",2013
"444",2013-04-07,"BLACKBERRY_TABLET",665.8876661,"899.10304",2280,126.138,351350,"Apr",2013
"445",2013-04-20,"ANDROID_TABLET",988.5005136,"2020.80441",1592,255.1352,819585,"Apr",2013
"446",2013-05-04,"ANDROID_TABLET",894.7537242,"2195.86763",1369,145.5,965450,"May",2013
"447",2013-06-03,"IPOD",165.9472811,"689.12825",461,13,296064,"Jun",2013
"448",2013-09-03,"UNKNOWN",685.5791652,"1683.875312",1235,1557.158,738882,"Sep",2013
"449",2013-09-24,"ANDROID_MOBILE",17559.86717,"48823.89619",35486,2429.83,20559302,"Sep",2013
"450",2013-09-25,"COMPUTER",321696.5423,"846150.3455",132222,281318.51,396859626,"Sep",2013
"451",2013-10-01,"ANDROID_TABLET",872.8436055,"2158.841835",1360,56.29,652090,"Oct",2013
"452",2013-10-28,"WII",0.902708968,"6.160129681",0,0,3446,"Oct",2013
"453",2013-11-29,"KINDLE",5.243147789,"5.11159",0,0,1821,"Nov",2013
"454",2013-01-16,"ANDROID_MOBILE",3485.662149,"10636.66576",8103,813.44,3979806,"Jan",2013
"455",2013-01-17,"COMPUTER",161639.0533,"365837.7509",123905,89904.34,155029383,"Jan",2013
"456",2013-01-24,"BLACKBERRY",43.15015196,"177.75673",68,5,83784,"Jan",2013
"457",2013-02-08,"BLACKBERRY",62.3179536,"240.41304",55,10,105434,"Feb",2013
"458",2013-02-11,"IPHONE",404.1396812,"1752.79921",912,93.12,697643,"Feb",2013
"459",2013-03-13,"IPAD",5540.202706,"25689.40478",24544,2603.37,11965359,"Mar",2013
"460",2013-03-20,"NULL",1.362002743,"3.48482",141,3,1386,"Mar",2013
"461",2013-03-24,"PSP",0.39509766,"1.98114",0,0,1075,"Mar",2013
"462",2013-04-04,"NULL",1.328871375,"3.54709",110,2,1564,"Apr",2013
"463",2013-04-08,"PSP",0.092934351,"0.51189",0,0,228,"Apr",2013
"464",2013-04-12,"MOBILE",36.05929725,"140.25882",43,15.01,61228,"Apr",2013
"465",2013-05-31,"GOOGLE_TV",35.05076423,"111.89976",23,59,47482,"May",2013
"466",2013-05-31,"PALM",1.542007445,"3.79835",0,4,1359,"May",2013
"467",2013-06-15,"GOOGLE_TV",40.46333762,"130.13745",32,20.002,48341,"Jun",2013
"468",2013-06-15,"PALM",1.024649098,"2.99083",0,0,981,"Jun",2013
"469",2013-07-24,"WII",0.538214814,"3.76743",1,0,1659,"Jul",2013
"470",2013-08-08,"WII",1.050666656,"4.54389",1,0,1821,"Aug",2013
"471",2013-08-25,"KINDLE",0.195713892,"0.86918",0,0,436,"Aug",2013
"472",2013-09-09,"KINDLE",0.109338793,"0.73688",0,0,272,"Sep",2013
"473",2013-10-19,"UNKNOWN",1205.018666,"2894.863058",1120,3790.184,1343696,"Oct",2013
"474",2013-11-12,"GOOGLE_TV",36.77434265,"140.7872233",17,76,55676,"Nov",2013
"475",2013-11-12,"PALM",2.089085795,"5.7539688",6,2,1992,"Nov",2013
"476",2013-12-17,"WINDOWS_MOBILE",1191.749254,"2564.246561",1148,28.44,1020292,"Dec",2013
"477",2013-12-19,"IPHONE",28358.54014,"82371.82978",65283,1308.09,33275502,"Dec",2013
"478",2013-12-21,"WII",3.824674615,"13.4266255",5,0,5559,"Dec",2013
"479",2013-02-19,"BLACKBERRY_TABLET",724.1957873,"783.83053",2423,205.05,268876,"Feb",2013
"480",2013-03-10,"COMPUTER",140222.3956,"386045.5478",80063,164634.756,176933985,"Mar",2013
"481",2013-03-16,"ANDROID_TABLET",965.312004,"3873.18625",6239,769.17,1501350,"Mar",2013
"482",2013-03-31,"IPOD",64.8970476,"244.28224",167,1,90134,"Mar",2013
"483",2013-04-01,"BLACKBERRY",81.37793047,"297.12717",122,2.0096,143803,"Apr",2013
"484",2013-04-15,"IPOD",59.86303207,"252.49327",407,9,101054,"Apr",2013
"485",2013-06-01,"PSP",0.107267966,"0.59352",0,0,211,"Jun",2013
"486",2013-07-15,"UNKNOWN",611.1894247,"1574.45523",853,1906.346,692565,"Jul",2013
"487",2013-08-28,"BLACKBERRY",121.528951,"433.0337807",210,15.1,186027,"Aug",2013
"488",2013-08-31,"IPHONE",5936.855335,"22758.34134",18507,673.47,9964324,"Aug",2013
"489",2013-09-13,"WINDOWS_MOBILE",216.5037567,"718.5369609",291,31.01,281271,"Sep",2013
"490",2013-09-15,"IPHONE",3913.888953,"23193.08389",16025,192.53,13335451,"Sep",2013
"491",2013-12-12,"UNKNOWN",2089.436013,"4518.203091",1334,8813.73,2038185,"Dec",2013
"492",2013-01-05,"WINDOWS_MOBILE",90.12708127,"213.45909",93,25.04,77077,"Jan",2013
"493",2013-01-07,"IPHONE",524.6863817,"2863.49224",1261,83.3,1151702,"Jan",2013
"494",2013-01-25,"IPAD",1747.802901,"5232.49598",3097,550.1,2846414,"Jan",2013
"495",2013-02-09,"IPAD",1943.367178,"7110.13138",3890,1405.87,4089593,"Feb",2013
"496",2013-02-10,"KINDLE",0.171361491,"0.70035",0,0,418,"Feb",2013
"497",2013-02-16,"NULL",1.292860864,"4.85437",71,2,2128,"Feb",2013
"498",2013-02-24,"MOBILE",63.46333657,"313.47239",76,1,123555,"Feb",2013
"499",2013-03-08,"MOBILE",43.79987481,"236.58928",60,1.15,94549,"Mar",2013
"500",2013-04-12,"BLACKBERRY_TABLET",791.5287247,"723.50859",1683,129.3136,294893,"Apr",2013
"501",2013-04-27,"GOOGLE_TV",48.99344624,"144.50313",22,22.426,57899,"Apr",2013
"502",2013-04-27,"PALM",2.240656514,"5.89197",1,0,1842,"Apr",2013
"503",2013-09-30,"COMPUTER",231757.7171,"671125.2437",120282,480218.625,333148177,"Sep",2013
"504",2013-10-08,"GOOGLE_TV",33.24195552,"110.9513208",28,53.5,47198,"Oct",2013
"505",2013-10-08,"PALM",1.558235406,"4.83328",2,0,1618,"Oct",2013
"506",2013-10-29,"WINDOWS_MOBILE",430.0272827,"1160.46057",451,135.604,457524,"Oct",2013
"507",2013-11-17,"WII",1.115687879,"8.144109332",4,0,4042,"Nov",2013
"508",2013-12-18,"KINDLE",0.408314333,"1.810196534",0,1,710,"Dec",2013
"509",2013-01-21,"ANDROID_MOBILE",3977.10443,"13707.62239",10948,876.16,5073931,"Jan",2013
"510",2013-01-22,"COMPUTER",153950.3066,"370082.0125",129261,96218.76,152860610,"Jan",2013
"511",2013-01-28,"ANDROID_TABLET",627.4505942,"1337.59104",872,137.76,529243,"Jan",2013
"512",2013-02-05,"ANDROID_MOBILE",4127.382867,"13119.98907",9285,2221.14,4927354,"Feb",2013
"513",2013-02-06,"COMPUTER",165015.4374,"395018.067",100264,145610.07,179719956,"Feb",2013
"514",2013-02-13,"BLACKBERRY",66.6360388,"265.09058",83,22,116493,"Feb",2013
"515",2013-02-27,"IPOD",79.06618399,"405.73045",232,3,157892,"Feb",2013
"516",2013-04-02,"IPAD",2747.148074,"10195.31891",4742,1063.5996,5138600,"Apr",2013
"517",2013-04-13,"PSP",0.15824393,"0.53971",1,0,240,"Apr",2013
"518",2013-05-01,"MOBILE",57.1675336,"217.47601",94,17,88785,"May",2013
"519",2013-05-27,"UNKNOWN",877.7910052,"2230.64412",855,1107.889,969776,"May",2013
"520",2013-06-20,"GOOGLE_TV",30.71136879,"91.00036",26,30.622,36336,"Jun",2013
"521",2013-06-20,"PALM",1.657729595,"4.8361",2,0,1730,"Jun",2013
"522",2013-07-04,"GOOGLE_TV",43.27674473,"155.64365",31,23.004,57702,"Jul",2013
"523",2013-07-04,"PALM",1.303488544,"3.53455",1,0,1257,"Jul",2013
"524",2013-07-25,"WINDOWS_MOBILE",510.2492242,"753.4129372",340,59.1,302619,"Jul",2013
"525",2013-07-27,"IPHONE",5354.237259,"24160.69005",11125,15698.06,8313200,"Jul",2013
"526",2013-08-09,"WINDOWS_MOBILE",430.7969725,"736.40163",387,76.26,287392,"Aug",2013
"527",2013-08-13,"WII",1.483318847,"6.72597395",0,0,3178,"Aug",2013
"528",2013-08-29,"IPAD",13837.52189,"39816.14751",24646,2839.53,20402697,"Aug",2013
"529",2013-08-30,"KINDLE",0.358357421,"1.04158",0,0,423,"Aug",2013
"530",2013-09-14,"KINDLE",0.070785339,"0.426374065",0,0,174,"Sep",2013
"531",2013-09-28,"MOBILE",14018.4439,"56250.13816",27765,1338.73,22623815,"Sep",2013
"532",2013-10-24,"UNKNOWN",1030.691758,"2685.818576",857,5374.414,1310000,"Oct",2013
"533",2013-11-08,"UNKNOWN",1015.01571,"2801.851958",1012,3872.499,1265826,"Nov",2013
"534",2013-11-29,"ANDROID_MOBILE",19833.25609,"56724.11358",39932,4052.96,22861634,"Nov",2013
"535",2013-12-01,"GOOGLE_TV",44.66737513,"167.2540996",44,32,66216,"Dec",2013
"536",2013-12-01,"PALM",1.735409853,"5.583682",3,0,1884,"Dec",2013
"537",2013-12-22,"WINDOWS_MOBILE",979.5583854,"2378.917586",1286,74.52,893893,"Dec",2013
"538",2013-12-24,"IPHONE",30582.60959,"90626.6437",61020,2370.55,35534091,"Dec",2013
"539",2013-01-06,"KINDLE",0.176527611,"0.61115",0,0,233,"Jan",2013
"540",2013-02-24,"BLACKBERRY_TABLET",973.0243617,"944.64225",2765,154.351,322815,"Feb",2013
"541",2013-03-08,"BLACKBERRY_TABLET",459.7641356,"507.1938",1111,81.25,211602,"Mar",2013
"542",2013-03-21,"ANDROID_TABLET",1161.902102,"3458.13841",4353,207.76,1443103,"Mar",2013
"543",2013-04-05,"ANDROID_TABLET",656.3173709,"1461.80995",941,119.5072,628583,"Apr",2013
"544",2013-04-20,"IPOD",65.51078318,"239.96641",391,35.1,86725,"Apr",2013
"545",2013-05-04,"IPOD",114.8795952,"373.27357",477,8,148156,"May",2013
"546",2013-07-20,"UNKNOWN",672.3457354,"2028.060804",918,1151.084,856530,"Jul",2013
"547",2013-08-04,"UNKNOWN",656.5194227,"1744.216469",1128,3454.866,733118,"Aug",2013
"548",2013-08-25,"ANDROID_MOBILE",16206.01308,"42926.4667",34493,6914.02,18540551,"Aug",2013
"549",2013-08-26,"COMPUTER",284122.9857,"683391.9689",280322,795949.843,326558344,"Aug",2013
"550",2013-09-09,"ANDROID_MOBILE",7773.463864,"27249.07204",21075,2358.86,12258489,"Sep",2013
"551",2013-09-17,"BLACKBERRY",362.4348882,"1291.926465",579,33,490789,"Sep",2013
"552",2013-09-20,"IPHONE",4643.622859,"18555.20935",11683,70.63,7240105,"Sep",2013
"553",2013-10-01,"IPOD",249.6859635,"1256.882389",1321,4,528811,"Oct",2013
"554",2013-01-09,"BLACKBERRY",38.71559918,"154.74523",36,1,70426,"Jan",2013
"555",2013-01-10,"WINDOWS_MOBILE",37.50751569,"121.99661",65,5.5,47813,"Jan",2013
"556",2013-01-12,"IPHONE",288.9682604,"2007.42593",883,120.13,766258,"Jan",2013
"557",2013-01-30,"IPAD",1037.448358,"8752.95341",3145,580.41,4058760,"Jan",2013
"558",2013-02-14,"IPAD",2355.786519,"9558.88907",4242,1280.1,4661615,"Feb",2013
"559",2013-02-21,"NULL",1.805884571,"5.95639",65,1,2997,"Feb",2013
"560",2013-02-25,"PSP",0.142979036,"0.84407",0,0,366,"Feb",2013
"561",2013-03-05,"NULL",1.21054796,"4",64,0.15,1788,"Mar",2013
"562",2013-03-09,"PSP",0.127442418,"1.0412",0,0,409,"Mar",2013
"563",2013-03-13,"MOBILE",40.49274589,"202.43809",38,7,87309,"Mar",2013
"564",2013-05-01,"BLACKBERRY_TABLET",601.0742518,"552.09412",1290,154.525,226732,"May",2013
"565",2013-05-16,"GOOGLE_TV",36.21478806,"112.93794",22,15,46982,"May",2013
"566",2013-05-16,"PALM",2.110827174,"4.68927",4,0,1616,"May",2013
"567",2013-06-25,"WII",0.621931536,"2.3435",0,0,919,"Jun",2013
"568",2013-07-09,"WII",0.504589075,"3.17517",0,0,1402,"Jul",2013
"569",2013-07-26,"KINDLE",0.151913459,"0.44948",0,0,198,"Jul",2013
"570",2013-09-28,"BLACKBERRY_TABLET",746.1186991,"750.4092468",2098,224.06,318470,"Sep",2013
"571",2013-10-13,"GOOGLE_TV",42.38380353,"145.3267119",37,193.63,58992,"Oct",2013
"572",2013-10-13,"PALM",1.504076116,"4.32821",1,0,1547,"Oct",2013
"573",2013-11-18,"WINDOWS_MOBILE",363.1457068,"1438.035079",390,69.03,555567,"Nov",2013
"574",2013-11-22,"WII",5.040205693,"10.85988634",0,0,5094,"Nov",2013
"575",2013-12-06,"WII",1.134710418,"5.256967154",2,0,2210,"Dec",2013
