date,device,cost,rfi_revenue,clicks,conversions,impressions
20130219,MOBILE,121.3218463,407.79214,473,2,135464
20130323,BLACKBERRY_TABLET,636.5134866,710.39801,1679,40.4,296029
20130407,BLACKBERRY_TABLET,665.8876661,899.10304,2280,126.138,351350
20130420,ANDROID_TABLET,988.5005136,2020.80441,1592,255.1352,819585
20130504,ANDROID_TABLET,894.7537242,2195.86763,1369,145.5,965450
20130603,IPOD,165.9472811,689.12825,461,13,296064
20130903,UNKNOWN,685.5791652,1683.875312,1235,1557.158,738882
20130924,ANDROID_MOBILE,17559.86717,48823.89619,35486,2429.83,20559302
20130925,COMPUTER,321696.5423,846150.3455,132222,281318.51,396859626
20131001,ANDROID_TABLET,872.8436055,2158.841835,1360,56.29,652090
20131028,WII,0.902708968,6.160129681,0,0,3446
20131129,KINDLE,5.243147789,5.11159,0,0,1821
20130116,ANDROID_MOBILE,3485.662149,10636.66576,8103,813.44,3979806
20130117,COMPUTER,161639.0533,365837.7509,123905,89904.34,155029383
20130124,BLACKBERRY,43.15015196,177.75673,68,5,83784
20130208,BLACKBERRY,62.3179536,240.41304,55,10,105434
20130211,IPHONE,404.1396812,1752.79921,912,93.12,697643
20130313,IPAD,5540.202706,25689.40478,24544,2603.37,11965359
20130320,NULL,1.362002743,3.48482,141,3,1386
20130324,PSP,0.39509766,1.98114,0,0,1075
20130404,NULL,1.328871375,3.54709,110,2,1564
20130408,PSP,0.092934351,0.51189,0,0,228
20130412,MOBILE,36.05929725,140.25882,43,15.01,61228
20130531,GOOGLE_TV,35.05076423,111.89976,23,59,47482
20130531,PALM,1.542007445,3.79835,0,4,1359
20130615,GOOGLE_TV,40.46333762,130.13745,32,20.002,48341
20130615,PALM,1.024649098,2.99083,0,0,981
20130724,WII,0.538214814,3.76743,1,0,1659
20130808,WII,1.050666656,4.54389,1,0,1821
20130825,KINDLE,0.195713892,0.86918,0,0,436
20130909,KINDLE,0.109338793,0.73688,0,0,272
20131019,UNKNOWN,1205.018666,2894.863058,1120,3790.184,1343696
20131112,GOOGLE_TV,36.77434265,140.7872233,17,76,55676
20131112,PALM,2.089085795,5.7539688,6,2,1992
20131217,WINDOWS_MOBILE,1191.749254,2564.246561,1148,28.44,1020292
20131219,IPHONE,28358.54014,82371.82978,65283,1308.09,33275502
20131221,WII,3.824674615,13.4266255,5,0,5559
20130219,BLACKBERRY_TABLET,724.1957873,783.83053,2423,205.05,268876
20130310,COMPUTER,140222.3956,386045.5478,80063,164634.756,176933985
20130316,ANDROID_TABLET,965.312004,3873.18625,6239,769.17,1501350
20130331,IPOD,64.8970476,244.28224,167,1,90134
20130401,BLACKBERRY,81.37793047,297.12717,122,2.0096,143803
20130415,IPOD,59.86303207,252.49327,407,9,101054
20130601,PSP,0.107267966,0.59352,0,0,211
20130715,UNKNOWN,611.1894247,1574.45523,853,1906.346,692565
20130828,BLACKBERRY,121.528951,433.0337807,210,15.1,186027
20130831,IPHONE,5936.855335,22758.34134,18507,673.47,9964324
20130913,WINDOWS_MOBILE,216.5037567,718.5369609,291,31.01,281271
20130915,IPHONE,3913.888953,23193.08389,16025,192.53,13335451
20131212,UNKNOWN,2089.436013,4518.203091,1334,8813.73,2038185
20130105,WINDOWS_MOBILE,90.12708127,213.45909,93,25.04,77077
20130107,IPHONE,524.6863817,2863.49224,1261,83.3,1151702
20130125,IPAD,1747.802901,5232.49598,3097,550.1,2846414
20130209,IPAD,1943.367178,7110.13138,3890,1405.87,4089593
20130210,KINDLE,0.171361491,0.70035,0,0,418
20130216,NULL,1.292860864,4.85437,71,2,2128
20130224,MOBILE,63.46333657,313.47239,76,1,123555
20130308,MOBILE,43.79987481,236.58928,60,1.15,94549
20130412,BLACKBERRY_TABLET,791.5287247,723.50859,1683,129.3136,294893
20130427,GOOGLE_TV,48.99344624,144.50313,22,22.426,57899
20130427,PALM,2.240656514,5.89197,1,0,1842
20130930,COMPUTER,231757.7171,671125.2437,120282,480218.625,333148177
20131008,GOOGLE_TV,33.24195552,110.9513208,28,53.5,47198
20131008,PALM,1.558235406,4.83328,2,0,1618
20131029,WINDOWS_MOBILE,430.0272827,1160.46057,451,135.604,457524
20131117,WII,1.115687879,8.144109332,4,0,4042
20131218,KINDLE,0.408314333,1.810196534,0,1,710
20130121,ANDROID_MOBILE,3977.10443,13707.62239,10948,876.16,5073931
20130122,COMPUTER,153950.3066,370082.0125,129261,96218.76,152860610
20130128,ANDROID_TABLET,627.4505942,1337.59104,872,137.76,529243
20130205,ANDROID_MOBILE,4127.382867,13119.98907,9285,2221.14,4927354
20130206,COMPUTER,165015.4374,395018.067,100264,145610.07,179719956
20130213,BLACKBERRY,66.6360388,265.09058,83,22,116493
20130227,IPOD,79.06618399,405.73045,232,3,157892
20130402,IPAD,2747.148074,10195.31891,4742,1063.5996,5138600
20130413,PSP,0.15824393,0.53971,1,0,240
20130501,MOBILE,57.1675336,217.47601,94,17,88785
20130527,UNKNOWN,877.7910052,2230.64412,855,1107.889,969776
20130620,GOOGLE_TV,30.71136879,91.00036,26,30.622,36336
20130620,PALM,1.657729595,4.8361,2,0,1730
20130704,GOOGLE_TV,43.27674473,155.64365,31,23.004,57702
20130704,PALM,1.303488544,3.53455,1,0,1257
20130725,WINDOWS_MOBILE,510.2492242,753.4129372,340,59.1,302619
20130727,IPHONE,5354.237259,24160.69005,11125,15698.06,8313200
20130809,WINDOWS_MOBILE,430.7969725,736.40163,387,76.26,287392
20130813,WII,1.483318847,6.72597395,0,0,3178
20130829,IPAD,13837.52189,39816.14751,24646,2839.53,20402697
20130830,KINDLE,0.358357421,1.04158,0,0,423
20130914,KINDLE,0.070785339,0.426374065,0,0,174
20130928,MOBILE,14018.4439,56250.13816,27765,1338.73,22623815
20131024,UNKNOWN,1030.691758,2685.818576,857,5374.414,1310000
20131108,UNKNOWN,1015.01571,2801.851958,1012,3872.499,1265826
20131129,ANDROID_MOBILE,19833.25609,56724.11358,39932,4052.96,22861634
20131201,GOOGLE_TV,44.66737513,167.2540996,44,32,66216
20131201,PALM,1.735409853,5.583682,3,0,1884
20131222,WINDOWS_MOBILE,979.5583854,2378.917586,1286,74.52,893893
20131224,IPHONE,30582.60959,90626.6437,61020,2370.55,35534091
20130106,KINDLE,0.176527611,0.61115,0,0,233
20130224,BLACKBERRY_TABLET,973.0243617,944.64225,2765,154.351,322815
20130308,BLACKBERRY_TABLET,459.7641356,507.1938,1111,81.25,211602
20130321,ANDROID_TABLET,1161.902102,3458.13841,4353,207.76,1443103
20130405,ANDROID_TABLET,656.3173709,1461.80995,941,119.5072,628583
20130420,IPOD,65.51078318,239.96641,391,35.1,86725
20130504,IPOD,114.8795952,373.27357,477,8,148156
20130720,UNKNOWN,672.3457354,2028.060804,918,1151.084,856530
20130804,UNKNOWN,656.5194227,1744.216469,1128,3454.866,733118
20130825,ANDROID_MOBILE,16206.01308,42926.4667,34493,6914.02,18540551
20130826,COMPUTER,284122.9857,683391.9689,280322,795949.843,326558344
20130909,ANDROID_MOBILE,7773.463864,27249.07204,21075,2358.86,12258489
20130917,BLACKBERRY,362.4348882,1291.926465,579,33,490789
20130920,IPHONE,4643.622859,18555.20935,11683,70.63,7240105
20131001,IPOD,249.6859635,1256.882389,1321,4,528811
20130109,BLACKBERRY,38.71559918,154.74523,36,1,70426
20130110,WINDOWS_MOBILE,37.50751569,121.99661,65,5.5,47813
20130112,IPHONE,288.9682604,2007.42593,883,120.13,766258
20130130,IPAD,1037.448358,8752.95341,3145,580.41,4058760
20130214,IPAD,2355.786519,9558.88907,4242,1280.1,4661615
20130221,NULL,1.805884571,5.95639,65,1,2997
20130225,PSP,0.142979036,0.84407,0,0,366
20130305,NULL,1.21054796,4,64,0.15,1788
20130309,PSP,0.127442418,1.0412,0,0,409
20130313,MOBILE,40.49274589,202.43809,38,7,87309
20130501,BLACKBERRY_TABLET,601.0742518,552.09412,1290,154.525,226732
20130516,GOOGLE_TV,36.21478806,112.93794,22,15,46982
20130516,PALM,2.110827174,4.68927,4,0,1616
20130625,WII,0.621931536,2.3435,0,0,919
20130709,WII,0.504589075,3.17517,0,0,1402
20130726,KINDLE,0.151913459,0.44948,0,0,198
20130928,BLACKBERRY_TABLET,746.1186991,750.4092468,2098,224.06,318470
20131013,GOOGLE_TV,42.38380353,145.3267119,37,193.63,58992
20131013,PALM,1.504076116,4.32821,1,0,1547
20131118,WINDOWS_MOBILE,363.1457068,1438.035079,390,69.03,555567
20131122,WII,5.040205693,10.85988634,0,0,5094
20131206,WII,1.134710418,5.256967154,2,0,2210
20131223,KINDLE,0.837437022,2.438,0,0,926
20131229,NULL,3919.579849,12102.84122,7254,321,5428624
20130210,ANDROID_MOBILE,4801.704066,15333.76137,10442,1916.94,5949681
20130211,COMPUTER,180401.1545,403604.4976,98357,168041.83,183944911
20130217,ANDROID_TABLET,798.8002137,1642.23987,1510,171.96,675824
20130302,BLACKBERRY,150.2621264,526.95608,195,2,231966
20130316,IPOD,23.30841731,219.72695,110,2,83442
20130502,PSP,0.191285914,0.71901,0,0,317
20130616,UNKNOWN,877.0495994,2325.30895,1006,899.34,978594
20130729,BLACKBERRY,116.2642691,463.6016351,286,18,222790
20130730,WINDOWS_MOBILE,448.6538674,717.3863052,360,74,285603
20130814,WINDOWS_MOBILE,439.7088719,841.3862167,401,48.13,333616
20130816,IPHONE,6305.168992,25511.56395,17755,319.05,11559777
20130902,WII,0.752215791,6.590349976,0,0,3736
20130918,IPAD,15949.93588,56560.7934,30194,1796.02,25819901
20130925,NULL,815.4224778,3773.21934,2704,7,1910546
20130929,PSP,0.621235013,3.616686514,1,0,1602
20131113,UNKNOWN,1224.141138,3363.493751,899,3787.211,1492271
20131218,ANDROID_MOBILE,32567.6266,75822.32601,61402,7546.095,30176292
20131219,COMPUTER,439616.4263,881706.937,134589,925226.04,441499627
20130111,KINDLE,0.074018922,0.37475,0,0,143
20130117,NULL,3.962328843,6.18436,19,0,2768
20130125,MOBILE,32.39583173,157.01199,57,3,66705
20130209,MOBILE,37.91469015,187.90594,54,29,78066
20130313,BLACKBERRY_TABLET,434.0189699,453.65992,1036,77.516,208943
20130328,GOOGLE_TV,30.17675992,90.78302,17,208,35773
20130328,PALM,4.151499277,5.44366,1,3,1812
20130410,ANDROID_TABLET,691.700189,1448.01701,1056,117.4336,582806
20130830,ANDROID_MOBILE,20711.10917,38236.95563,46043,6418.14,17332949
20130831,COMPUTER,236425.6985,538037.3001,284217,738254.216,256023602
20130914,ANDROID_MOBILE,10461.47432,36703.5205,32727,3958.18,16020060
20130915,COMPUTER,187282.7255,561224.4388,124176,572762.746,276690298
20130922,BLACKBERRY,317.23706,1235.641926,505,41.01,466058
20131018,WII,0.628294527,6.734512965,0,0,3528
20131119,KINDLE,0.482931051,1.450787457,0,0,586
20130106,ANDROID_MOBILE,4404.92138,10542.72897,9000,1577.3104,3917023
20130107,COMPUTER,127696.114,306109.7448,86835,122091.8242,131380899
20130114,BLACKBERRY,32.53892377,146.70746,53,1,66901
20130128,IPOD,31.41029295,248.69664,142,1,89476
20130201,IPHONE,280.0293778,1370.2062,787,73.7,525833
20130303,IPAD,4069.195347,17588.29276,10632,1601.194,9195963
20130310,NULL,1.10619633,2.57823,40,1,1071
20130314,PSP,0.057567736,0.41745,0,0,184
20130402,MOBILE,43.84498138,146.17926,35,17,58222
20130428,UNKNOWN,872.5490291,1861.85481,1021,392.85,875521
20130521,GOOGLE_TV,42.5626415,109.11521,22,29.024,38989
20130521,PALM,1.594822092,4.15977,0,0,1465
20130605,GOOGLE_TV,38.21299439,134.49494,19,54,54868
20130605,PALM,1.139482159,3.15231,0,0,1083
20130626,WINDOWS_MOBILE,256.1126704,637.5736,276,29.76,226582
20130628,IPHONE,4631.292386,11800.24244,5676,273.38,4316454
20130630,WII,1.029858436,2.84843,0,0,1121
20130714,WII,0.698164389,3.92627,0,0,1654
20130731,KINDLE,0.370306243,1.46537,0,0,617
20130815,KINDLE,0.249806469,0.97216,0,0,508
20130829,MOBILE,190.3794837,663.8156375,750,32.53,304442
20131009,UNKNOWN,969.0071451,2574.1818,874,4351.22,1168383
20131102,GOOGLE_TV,40.75625653,156.4853079,33,67,59154
20131102,PALM,1.692350281,4.799604,0,0,1632
20131123,WINDOWS_MOBILE,442.7314337,1524.11713,398,65.51,601194
20131125,IPHONE,9496.300166,35238.2622,30328,3302.42,12457609
20131207,WINDOWS_MOBILE,593.9223135,1627.865614,545,33.15,672680
20131209,IPHONE,24179.93713,87192.30881,48775,1063.24,33632737
20131211,WII,3.449705386,8.320893629,1,0,3423
20131227,IPAD,48218.0629,109874.9968,57714,18059.779,47230629
20130125,BLACKBERRY_TABLET,528.8036629,793.05353,2202,418.25,290691
20130209,BLACKBERRY_TABLET,617.9637384,778.32067,2464,397.3,312259
20130222,ANDROID_TABLET,911.0641506,2178.78966,1450,150.33,826785
20130226,ROKU,0.004035081,0.00175,0,0,1
20130306,ANDROID_TABLET,966.700124,3507.92129,2973,165.44,1365097
20130321,IPOD,41.47833629,250.89373,215,1,91380
20130405,IPOD,48.61929683,203.46985,130,0.0096,78517
20130621,UNKNOWN,684.5878746,1700.46611,710,1342.612,756039
20130705,UNKNOWN,663.9521165,1626.24325,797,573.304,642222
20130726,ANDROID_MOBILE,12935.7521,35073.98801,42922,4493.95,14251387
20130727,COMPUTER,232149.9476,570001.3716,169511,697317.469,278906399
20130818,BLACKBERRY,121.4911767,466.4814393,168,9.1,208517
20130821,IPHONE,6209.975897,24769.13867,13150,509.09,11012930
20130903,WINDOWS_MOBILE,230.8903378,593.8124908,255,103.01,240363
20130905,IPHONE,4595.21014,23012.38489,15129,477.78,13166370
20130923,IPAD,8153.57536,28492.40735,19564,949.61,11437421
20130930,NULL,491.5868295,2196.312282,2212,2,1174923
20131202,UNKNOWN,1041.702871,2954.85586,687,5937.12,1330254
20131223,ANDROID_MOBILE,30086.32156,71608.50546,60662,5407.275,29680985
20131224,COMPUTER,419079.2718,821198.224,133442,950289.465,414536846
20130115,IPAD,1315.27921,7576.39892,3130,437.64,3016902
20130122,NULL,2.598981894,5.87734,72,0,2367
20130126,PSP,0.09653316,1.0567,0,0,394
20130130,MOBILE,25.4848548,174.22123,43,16,73938
20130206,NULL,2.34641377,5.1507,31,0,2332
20130214,MOBILE,74.6490467,269.96421,261,0,93480
20130402,BLACKBERRY_TABLET,753.0969317,849.75595,2091,41.38,354130
20130417,GOOGLE_TV,22.71060479,94.32124,22,138.006,39563
20130417,PALM,3.689820733,6.66668,1,0,2177
20130526,WII,1.236789919,5.34922,3,0,2289
20130627,KINDLE,0.218485719,0.48164,0,0,179
20130829,BLACKBERRY_TABLET,934.113604,815.985024,2393,174.4,318118
20130920,COMPUTER,266880.7965,768320.1146,108734,208638.09,353892175
20130926,ANDROID_TABLET,831.324395,1539.457084,1228,69.68,737589
20131019,WINDOWS_MOBILE,457.0288263,1241.053474,507,87.2,493368
20131023,WII,0.390887619,5.487746153,0,0,3152
20131107,WII,0.659717572,5.434308026,3,0,3122
20131124,KINDLE,1.796630984,2.29452,0,0,892
20131208,KINDLE,0.409265325,1.85259,0,0,836
20130111,ANDROID_MOBILE,2545.492155,10005.31788,5221,717.48,3785749
20130112,COMPUTER,130030.253,337325.3518,100242,83837.06,145797180
20130118,ANDROID_TABLET,674.3423228,1699.00928,926,83.94,646119
20130203,BLACKBERRY,43.01409168,173.681,56,3.1,86602
20130217,IPOD,38.99325343,280.35788,193,0,123248
20130403,PSP,0.186972499,0.51947,0,0,215
20130517,UNKNOWN,818.5929407,2083.06999,1231,358.97,891143
20130610,GOOGLE_TV,42.32373052,151.43093,21,21,61538
20130610,PALM,1.005782657,3.23643,0,0,1072
20130715,WINDOWS_MOBILE,261.6275365,674.14843,330,52,256653
20130717,IPHONE,4883.137065,18349.16551,9778,250.03,6886262
20130803,WII,1.192695059,9.537040371,0,0,4004
20130819,IPAD,10708.43214,36857.37528,23301,2953.17,17540675
20130820,KINDLE,0.144471164,0.50467,0,0,273
20130826,NULL,137.8370496,539.7144111,1011,10,240728
20130904,KINDLE,0.21349803,0.54484,0,0,219
20130918,MOBILE,679.1395767,3067.625294,2201,56.39,1283541
20131014,UNKNOWN,1017.608048,2674.228876,900,3910.92,1287119
20131119,ANDROID_MOBILE,20427.52979,60055.0259,46920,8450.155,23042579
20131130,IPHONE,21110.43751,86467.36634,52543,1048.01,34044638
20131212,WINDOWS_MOBILE,957.3814828,2198.143568,879,40.71,880045
20131214,IPHONE,29651.54618,107668.6118,49322,1456.395,42013182
20130130,BLACKBERRY_TABLET,521.576751,754.57239,2148,360,273168
20130214,BLACKBERRY_TABLET,873.572039,888.46685,2756,284.051,321661
20130311,ANDROID_TABLET,965.6787669,3333.22713,4686,365.44,1274868
20130410,IPOD,37.9839258,224.79392,273,2.0096,93407
20130710,UNKNOWN,635.5555661,1474.78289,738,1881.093,632547
20130731,ANDROID_MOBILE,13699.27779,37119.49182,32563,7016.02,14822094
20130815,ANDROID_MOBILE,14770.22242,40503.69837,34188,6777.34,17321103
20130816,COMPUTER,277987.4599,663606.303,219619,788340.903,317659028
20130823,BLACKBERRY,137.8036597,528.5570715,232,9,236395
20130907,BLACKBERRY,154.616617,724.7248844,429,23.01,324128
20130910,IPHONE,5291.451784,26601.4201,20086,276.61,15812903
20130102,IPHONE,601.4177733,3056.38384,1140,168.22,1238686
20130120,IPAD,1871.041874,8946.15972,3654,923.55,3897344
20130131,PSP,0.161850527,0.72674,1,0,307
20130204,IPAD,1500.86919,6892.25877,2681,907.86,3402372
20130211,NULL,5.871937148,22.6496,73,0,7624
20130215,PSP,0.151408966,0.89249,0,0,458
20130303,MOBILE,52.50470411,270.82789,77,5.3,113240
20130329,UNKNOWN,736.5549789,1660.48695,718,466.3328,675451
20130422,GOOGLE_TV,27.53253471,101.8854,23,58.0216,40128
20130422,PALM,2.455355544,6.15804,0,0,2110
20130506,GOOGLE_TV,32.64453399,120.33617,27,11.544,47498
20130506,PALM,2.067110317,5.29102,3,1,1762
20130527,WINDOWS_MOBILE,337.718743,799.71724,317,56.376,292109
20130529,IPHONE,3349.857377,11063.00863,5811,150,4282591
20130531,WII,0.922044228,4.90378,1,0,2183
20130615,WII,1.004533996,4.88471,0,0,1956
20130716,KINDLE,0.124550808,0.36617,0,0,139
20130918,BLACKBERRY_TABLET,797.4151687,795.6011316,1853,79.61,296197
20131003,GOOGLE_TV,28.90467972,114.4823439,50,14.11,41488
20131003,PALM,1.114924746,3.86,1,0,1355
20131024,WINDOWS_MOBILE,406.1584726,1084.573088,443,94.905,429101
20131026,IPHONE,1214.964066,4698.619459,5681,180.696,1951241
20131108,WINDOWS_MOBILE,334.10344,1298.041248,482,90.815,497793
20131112,WII,0.827217672,7.091620149,1,0,3775
20131128,IPAD,23216.23973,84192.31483,32981,8386.08,32336126
20131213,KINDLE,0.722740284,2.40592,0,0,911
20131219,NULL,4368.915141,13110.92598,5528,7.1,5622655
20131227,BLACKBERRY,1047.100512,3142.178859,1583,25.01,1382237
20131227,MOBILE,1284.123652,1532.361068,1040,68.2105,634247
20130123,ANDROID_TABLET,569.6550251,1799.93187,819,89.53,661394
20130201,COMPUTER,144175.7354,351936.7948,84584,110685.91,155885520
20130207,ANDROID_TABLET,642.9379917,1821.61211,887,119.65,820974
20130222,IPOD,65.06424718,303.4965,135,2,112589
20130306,IPOD,33.9458844,367.73955,176,4.3,140036
20130522,UNKNOWN,835.8231428,1833.11896,896,654.627,789910
20130606,UNKNOWN,584.2122083,1837.19875,850,1021,761728
20130627,ANDROID_MOBILE,15670.03678,34916.88401,25536,4010.406,13860907
20130628,COMPUTER,358332.6647,705936.0938,157421,575551.387,315476691
20130719,BLACKBERRY,147.0757356,584.3276964,221,7.15,265678
20130720,WINDOWS_MOBILE,295.3393214,696.1184119,351,38.1,255873
20130722,IPHONE,4529.428837,19063.49379,11054,261.15,7581625
20130804,WINDOWS_MOBILE,673.174857,1079.545245,466,144.73,434433
20130806,IPHONE,6350.094819,27896.65768,12594,669.15,12571518
20130824,IPAD,14902.50083,53916.97944,32704,4398.38,26075508
20130831,NULL,268.4773692,465.8050808,1414,9,221484
20130908,IPAD,10468.25477,46123.19707,32677,3008.1,23719178
20130915,NULL,170.7164618,639.716565,2326,0,299846
20130919,PSP,0.384932402,2.18708,0,0,822
20130923,MOBILE,7803.951423,35179.33592,19614,2607.2,13376787
20131103,UNKNOWN,1058.09267,2949.230319,1052,5892.638,1292198
20131124,ANDROID_MOBILE,20363.59872,63843.51132,50210,5233.465,25220204
20131125,COMPUTER,330955.3442,954237.9085,145784,1671835.375,447074194
20131208,ANDROID_MOBILE,29750.00886,75034.21441,55848,8528.555,29570293
20131209,COMPUTER,384125.456,889433.5611,162145,1470805.19,450280775
20130101,KINDLE,0.1101049,0.35597,0,0,125
20130107,NULL,1.888829996,5.03141,2,0,2032
20130115,MOBILE,33.00787449,130.51408,77,12,49162
20130303,BLACKBERRY_TABLET,788.7881395,884.79269,2507,86.8,373193
20130318,GOOGLE_TV,26.37803616,111.02532,31,44,42078
20130318,PALM,1.648414483,4.02117,2,0,1464
20130427,WII,1.200624966,6.51236,2,0,2778
20130528,KINDLE,0.097754616,0.30063,0,0,114
20130820,ANDROID_MOBILE,13983.29709,35785.12976,31867,6168.17,15339279
20130821,COMPUTER,298555.9031,705596.749,223861,709024.421,336054039
20130827,ANDROID_TABLET,629.804973,1654.557149,1113,223.32,841045
20130904,ANDROID_MOBILE,11773.68449,31854.23728,21416,4619.21,13645603
20130905,COMPUTER,226852.4958,618429.3324,365471,434850.264,282259413
20130912,BLACKBERRY,276.5397534,1108.938653,559,12,417645
20130926,IPOD,411.2448914,1608.153342,1916,9,777111
20131008,WII,0.529121016,5.289606766,1,0,2513
20131025,KINDLE,0.198930481,0.71732,0,0,292
20131109,KINDLE,0.638411095,2.10167,0,0,789
20131227,BLACKBERRY_TABLET,524.1685074,709.8871226,1598,261.4,311187
20130104,BLACKBERRY,46.14156837,239.20277,74,1,108550
20130118,IPOD,31.41013429,282.05554,225,0,93847
20130220,PSP,0.14468684,0.9903,0,0,425
20130304,PSP,0.28415287,1.65549,0,0,762
20130418,UNKNOWN,686.93203,1662.46114,822,341.8404,759557
20130511,GOOGLE_TV,45.07370673,134.80094,27,24,55652
20130511,PALM,1.85686663,4.69952,3,0,1719
20130616,WINDOWS_MOBILE,280.7479789,628.44409,279,45.55,221784
20130618,IPHONE,2376.54649,9888.76626,4373,327.36,2921051
20130620,WII,0.732899156,3.30553,2,0,1402
20130704,WII,0.831134973,5.46052,1,0,2158
20130721,KINDLE,0.148391246,0.50769,0,0,204
20130727,NULL,2.918966854,2.647497271,6,1,6103
20130805,KINDLE,0.429445136,1.44216,0,0,630
20130819,MOBILE,235.3627365,1047.675025,1751,162.2,433380
20130923,BLACKBERRY_TABLET,533.8743653,549.1776673,1439,139.4,205014
20131031,IPHONE,1280.241664,5213.35694,4999,148.745,2011321
20131113,WINDOWS_MOBILE,459.3492658,1598.098095,491,63.4,601961
20131115,IPHONE,4718.913465,20678.41386,19812,342.005,8391435
20131201,WII,1.331405558,10.39334164,1,0,4838
20131217,IPAD,39600.36591,105939.9448,47726,5837.86,42927462
20131224,NULL,3815.250292,12706.08189,7438,47,5534713
20131228,PSP,1.084614523,4.057792315,1,3,2236
20130115,BLACKBERRY_TABLET,397.3185883,586.62814,1519,97.1,183037
