city,d_kings_landing,d_astapor,d_winterfell,trips_in_first_30_days,signup_date,!day of week,!day of week num,avg_rating_of_driver,avg_surge,last_trip_date,is_active,d_iphone,d_android,surge_pct,is_uber_black_user,weekday_pct,avg_dist,avg_rating_by_driver
Winterfell,0,0,1,4,1/19/2014,Sunday,1,5,1,6/29/2014,1,1,0,0,1,45.5,7.17,4.3
Winterfell,0,0,1,0,1/5/2014,Sunday,1,5,1,4/30/2014,0,0,1,0,0,100,12.96,5
Winterfell,0,0,1,0,1/24/2014,Friday,6,NaN,1,3/26/2014,0,1,0,0,0,100,10.68,5
Winterfell,0,0,1,0,1/1/2014,Wednesday,4,4,1,6/29/2014,1,0,1,0,1,42.9,1.62,5
Astapor,0,1,0,1,1/24/2014,Friday,6,4.5,1,4/16/2014,0,1,0,0,0,100,7.6,5
King's Landing,1,0,0,6,1/26/2014,Sunday,1,5,1.09,6/28/2014,1,1,0,18.2,0,45.5,1.53,4.8
Astapor,0,1,0,1,1/18/2014,Saturday,7,NaN,1,1/18/2014,0,0,1,0,0,0,5.72,5
Astapor,0,1,0,2,1/26/2014,Sunday,1,5,1,6/21/2014,1,1,0,0,0,33.3,16.19,4.3
Astapor,0,1,0,0,1/10/2014,Friday,6,5,1,5/26/2014,0,1,0,0,0,100,3.28,5
King's Landing,1,0,0,2,1/20/2014,Monday,2,NaN,1,6/16/2014,1,0,1,0,0,100,12.45,4.8
Astapor,0,1,0,5,1/25/2014,Saturday,7,4.4,1,6/26/2014,1,1,0,0,1,87.5,6.46,4.9
Winterfell,0,0,1,0,1/1/2014,Wednesday,4,5,1.13,5/18/2014,0,1,0,25,0,25,5.05,4.3
Astapor,0,1,0,2,1/22/2014,Wednesday,4,4.5,1.08,5/16/2014,0,1,0,16.7,1,83.3,13.83,4.8
Astapor,0,1,0,1,1/8/2014,Wednesday,4,4,1,1/9/2014,0,0,1,0,0,100,3.42,5
Winterfell,0,0,1,0,1/30/2014,Thursday,5,5,1.38,5/4/2014,0,1,0,50,0,50,3.04,5
Winterfell,0,0,1,0,1/11/2014,Saturday,7,NaN,1,3/27/2014,0,1,0,0,1,100,17.04,5
Winterfell,0,0,1,1,1/26/2014,Sunday,1,4.5,1,6/21/2014,1,1,0,0,0,50,19.07,5
King's Landing,1,0,0,2,1/8/2014,Wednesday,4,5,1,1/9/2014,0,0,1,0,0,100,1.13,5
Astapor,0,1,0,1,1/4/2014,Saturday,7,NaN,1.13,3/28/2014,0,0,1,50,1,50,2.82,4
Winterfell,0,0,1,2,1/26/2014,Sunday,1,5,1,3/3/2014,0,1,0,0,0,100,8.09,5
King's Landing,1,0,0,1,1/24/2014,Friday,6,NaN,1.15,6/25/2014,1,1,0,20,1,100,3.34,5
King's Landing,1,0,0,0,1/1/2014,Wednesday,4,NaN,1,6/1/2014,1,0,1,0,0,0,20.03,5
Astapor,0,1,0,1,1/16/2014,Thursday,5,NaN,1,1/17/2014,0,1,0,0,0,100,5.38,5
Astapor,0,1,0,1,1/17/2014,Friday,6,5,1,1/18/2014,0,1,0,0,0,0,10.73,5
Winterfell,0,0,1,0,1/3/2014,Friday,6,5,1,4/24/2014,0,1,0,0,0,100,17.63,5
Winterfell,0,0,1,1,1/10/2014,Friday,6,3,1,1/11/2014,0,0,1,0,1,100,6.2,3
Astapor,0,1,0,0,1/19/2014,Sunday,1,2.7,1,5/19/2014,0,1,0,0,1,45.5,4.56,4.9
Winterfell,0,0,1,4,1/17/2014,Friday,6,4.2,1,6/23/2014,1,1,0,0,1,45.5,2.99,4.3
Winterfell,0,0,1,2,1/10/2014,Friday,6,5,1,6/26/2014,1,1,0,0,0,87.5,3.56,5
Winterfell,0,0,1,0,1/11/2014,Saturday,7,5,1,6/11/2014,1,1,0,0,1,100,1.59,5
Winterfell,0,0,1,2,1/8/2014,Wednesday,4,4,1,1/9/2014,0,1,0,0,0,100,0.68,5
King's Landing,1,0,0,3,1/31/2014,Friday,6,4.3,1,2/10/2014,0,0,1,0,1,66.7,9.15,5
Astapor,0,1,0,5,1/1/2014,Wednesday,4,4.5,1,4/6/2014,0,1,0,0,0,44.4,5.76,5
Winterfell,0,0,1,5,1/18/2014,Saturday,7,4.6,1,6/27/2014,1,1,0,0,1,55.6,3.19,4.7
Winterfell,0,0,1,3,1/16/2014,Thursday,5,4,1,1/17/2014,0,0,1,0,1,100,0.7,4.7
Winterfell,0,0,1,0,1/24/2014,Friday,6,5,1.25,5/11/2014,0,1,0,25,0,0,7.69,5
Winterfell,0,0,1,0,1/25/2014,Saturday,7,5,1,6/22/2014,1,1,0,0,1,37.5,1.86,4.5
Astapor,0,1,0,0,1/31/2014,Friday,6,5,1,3/6/2014,0,1,0,0,1,100,5.82,5
King's Landing,1,0,0,3,1/18/2014,Saturday,7,5,1.09,6/22/2014,1,1,0,12.5,0,50,3.84,5
Astapor,0,1,0,1,1/30/2014,Thursday,5,NaN,1,1/30/2014,0,0,1,0,1,100,2.32,5
King's Landing,1,0,0,0,1/27/2014,Monday,2,NaN,1,6/29/2014,1,1,0,0,1,0,2.37,5
Winterfell,0,0,1,1,1/5/2014,Sunday,1,5,1,1/6/2014,0,1,0,0,0,100,1.17,5
Astapor,0,1,0,1,1/25/2014,Saturday,7,2,4,2/9/2014,0,1,0,100,0,0,6,NaN
Winterfell,0,0,1,5,1/31/2014,Friday,6,4.6,1.1,5/24/2014,0,0,1,15.4,1,69.2,4.14,5
Astapor,0,1,0,0,1/3/2014,Friday,6,5,1,3/28/2014,0,0,1,0,1,100,3.23,5
Winterfell,0,0,1,1,1/25/2014,Saturday,7,NaN,1,1/26/2014,0,1,0,0,0,0,1.82,NaN
Astapor,0,1,0,0,1/30/2014,Thursday,5,5,1,6/8/2014,1,1,0,0,0,0,3.29,4.8
Winterfell,0,0,1,1,1/25/2014,Saturday,7,NaN,1,2/1/2014,0,1,0,0,0,0,13.12,5
King's Landing,1,0,0,2,1/19/2014,Sunday,1,4.5,1.21,6/29/2014,1,1,0,42.9,1,14.3,2.51,4.3
Astapor,0,1,0,0,1/21/2014,Tuesday,3,NaN,1,5/9/2014,0,1,0,0,1,100,0.63,5
King's Landing,1,0,0,3,1/18/2014,Saturday,7,3.8,1.19,5/10/2014,0,1,0,17.6,0,76.5,1.83,5
Astapor,0,1,0,6,1/21/2014,Tuesday,3,4.8,1.08,2/10/2014,0,1,0,16.7,0,33.3,1.88,5
Astapor,0,1,0,4,1/10/2014,Friday,6,4,1.13,1/13/2014,0,1,0,25,0,25,3.34,4.5
Astapor,0,1,0,1,1/15/2014,Wednesday,4,4.9,1.12,6/18/2014,1,1,0,14.8,1,44.4,7.81,4.8
Astapor,0,1,0,0,1/27/2014,Monday,2,NaN,1,3/16/2014,0,1,0,0,0,0,3.57,5
Winterfell,0,0,1,0,1/3/2014,Friday,6,NaN,1,4/1/2014,0,0,1,0,1,100,1.34,5
Astapor,0,1,0,7,1/30/2014,Thursday,5,3.7,1,6/9/2014,1,1,0,0,1,78.6,3.3,4.7
Astapor,0,1,0,0,1/17/2014,Friday,6,NaN,1,3/10/2014,0,0,1,0,0,0,6.71,5
Astapor,0,1,0,5,1/16/2014,Thursday,5,4.9,1.22,6/21/2014,1,1,0,27.3,0,63.6,2.41,4.9
Astapor,0,1,0,1,1/13/2014,Monday,2,5,1,1/13/2014,0,1,0,0,0,100,8.08,5
King's Landing,1,0,0,0,1/7/2014,Tuesday,3,4.2,1.29,6/23/2014,1,1,0,14.3,0,71.4,2.43,5
Astapor,0,1,0,0,1/30/2014,Thursday,5,5,1,5/10/2014,0,1,0,0,1,100,0.59,5
Winterfell,0,0,1,1,1/8/2014,Wednesday,4,NaN,1,1/12/2014,0,1,0,0,1,0,14.51,5
King's Landing,1,0,0,1,1/19/2014,Sunday,1,5,1,1/20/2014,0,0,1,0,1,0,5.21,5
Winterfell,0,0,1,2,1/10/2014,Friday,6,5,1,5/31/2014,0,1,0,0,0,33.3,2.96,5
King's Landing,1,0,0,1,1/16/2014,Thursday,5,5,1,7/1/2014,1,1,0,0,0,100,5.93,5
Astapor,0,1,0,1,1/1/2014,Wednesday,4,5,1.25,1/1/2014,0,0,1,100,0,100,10.43,5
Winterfell,0,0,1,9,1/2/2014,Thursday,5,5,1,6/28/2014,1,0,1,0,0,88.3,1.85,4.6
Winterfell,0,0,1,9,1/21/2014,Tuesday,3,5,1.23,6/30/2014,1,1,0,20.9,1,56.7,3.03,4.6
Winterfell,0,0,1,0,1/1/2014,Wednesday,4,5,1,5/25/2014,0,1,0,0,0,33.3,4.65,5
Winterfell,0,0,1,6,1/30/2014,Thursday,5,4.3,1,2/18/2014,0,0,1,0,0,66.7,2.82,4.8
Winterfell,0,0,1,0,1/15/2014,Wednesday,4,5,1,5/11/2014,0,1,0,0,0,33.3,2.05,4.7
Winterfell,0,0,1,0,1/13/2014,Monday,2,5,2,3/19/2014,0,0,1,50,1,100,19.81,5
King's Landing,1,0,0,8,1/16/2014,Thursday,5,4,1.01,7/1/2014,1,1,0,1.7,1,70.9,7.5,4.8
King's Landing,1,0,0,1,1/18/2014,Saturday,7,5,1,1/19/2014,0,0,1,0,1,0,1.64,5
Winterfell,0,0,1,2,1/26/2014,Sunday,1,4.6,1,6/22/2014,1,1,0,0,1,57.1,3.18,4.9
Winterfell,0,0,1,1,1/29/2014,Wednesday,4,2,1,6/18/2014,1,1,0,0,0,50,4.56,4.5
King's Landing,1,0,0,0,1/5/2014,Sunday,1,NaN,1,5/23/2014,0,1,0,0,0,100,8.07,3
Winterfell,0,0,1,4,1/10/2014,Friday,6,4,1,1/19/2014,0,1,0,0,1,0,1.84,5
Winterfell,0,0,1,1,1/16/2014,Thursday,5,5,1,2/21/2014,0,0,1,0,0,100,4.07,2.5
King's Landing,1,0,0,15,1/26/2014,Sunday,1,4.8,1.06,6/30/2014,1,0,1,11.7,1,60,2.48,4.9
King's Landing,1,0,0,0,1/11/2014,Saturday,7,4.9,1,7/1/2014,1,0,1,0,1,23.1,2.34,4.9
Winterfell,0,0,1,5,1/21/2014,Tuesday,3,4.8,1,1/22/2014,0,1,0,0,1,100,1.89,4.6
Winterfell,0,0,1,0,1/25/2014,Saturday,7,NaN,1,6/15/2014,1,1,0,0,0,0,11.86,4
Astapor,0,1,0,4,1/26/2014,Sunday,1,5,1.04,4/26/2014,0,0,1,16.7,0,66.7,3.83,5
Astapor,0,1,0,1,1/11/2014,Saturday,7,5,1,1/12/2014,0,1,0,0,0,0,14.59,5
King's Landing,1,0,0,0,1/30/2014,Thursday,5,5,1,6/4/2014,1,0,1,0,0,100,1.43,5
King's Landing,1,0,0,1,1/29/2014,Wednesday,4,5,1,6/21/2014,1,1,0,0,0,33.3,6.46,5
Astapor,0,1,0,1,1/8/2014,Wednesday,4,5,1,1/9/2014,0,0,0,0,0,100,31.01,5
Astapor,0,1,0,2,1/17/2014,Friday,6,5,1,1/28/2014,0,1,0,0,0,100,5.21,5
Astapor,0,1,0,0,1/18/2014,Saturday,7,5,1,4/2/2014,0,0,1,0,0,100,14.79,5
Astapor,0,1,0,2,1/16/2014,Thursday,5,4.5,1,5/25/2014,0,0,1,0,0,50,3.84,4.9
Astapor,0,1,0,0,1/20/2014,Monday,2,3.3,1,4/14/2014,0,1,0,0,0,25,7.34,5
Winterfell,0,0,1,0,1/13/2014,Monday,2,4.3,1,4/2/2014,0,1,0,0,1,100,3.13,5
Winterfell,0,0,1,1,1/18/2014,Saturday,7,NaN,1,3/26/2014,0,1,0,0,0,50,1.58,5
Winterfell,0,0,1,1,1/18/2014,Saturday,7,5,1,1/19/2014,0,1,0,0,0,0,4.42,5
King's Landing,1,0,0,1,1/24/2014,Friday,6,4.8,1,6/22/2014,1,1,0,0,0,60,5.73,5
Astapor,0,1,0,0,1/25/2014,Saturday,7,NaN,1,5/23/2014,0,0,1,0,0,100,7.85,5
King's Landing,1,0,0,2,1/9/2014,Thursday,5,4.9,1.03,6/25/2014,1,1,0,13,0,65.2,2.88,4.9
Astapor,0,1,0,1,1/10/2014,Friday,6,5,1,3/23/2014,0,1,0,0,1,0,6.75,5
Astapor,0,1,0,1,1/18/2014,Saturday,7,5,1,1/19/2014,0,1,0,0,1,0,6.25,5
King's Landing,1,0,0,8,1/7/2014,Tuesday,3,4.5,1.05,6/30/2014,1,1,0,8.6,1,93.1,2.51,4.9
Astapor,0,1,0,1,1/25/2014,Saturday,7,NaN,1,1/25/2014,0,1,0,0,1,0,5.54,5
Astapor,0,1,0,4,1/1/2014,Wednesday,4,5,1,1/17/2014,0,0,1,0,1,50,10.1,5
Winterfell,0,0,1,1,1/6/2014,Monday,2,4,1.13,5/27/2014,0,1,0,25,0,100,7.04,5
King's Landing,1,0,0,0,1/20/2014,Monday,2,5,1,6/22/2014,1,0,1,0,1,40,3.23,5
Astapor,0,1,0,1,1/8/2014,Wednesday,4,5,1,6/24/2014,1,1,0,0,0,100,3.95,5
King's Landing,1,0,0,4,1/9/2014,Thursday,5,4.9,1.1,6/29/2014,1,1,0,8.6,1,62.9,2.48,4.8
Winterfell,0,0,1,4,1/19/2014,Sunday,1,3.7,1.1,6/29/2014,1,1,0,8.3,1,66.7,1.76,4.8
Astapor,0,1,0,1,1/12/2014,Sunday,1,5,1,4/11/2014,0,1,0,0,1,50,2.41,5
Winterfell,0,0,1,1,1/12/2014,Sunday,1,5,1,1/22/2014,0,0,1,0,0,100,1.37,5
Astapor,0,1,0,1,1/1/2014,Wednesday,4,3,1,5/25/2014,0,1,0,0,1,25,1.55,5
Winterfell,0,0,1,1,1/11/2014,Saturday,7,NaN,1,3/24/2014,0,1,0,0,0,0,2.56,5
King's Landing,1,0,0,5,1/13/2014,Monday,2,5,1.02,6/16/2014,1,1,0,9.1,1,81.8,1.64,4.9
Astapor,0,1,0,0,1/12/2014,Sunday,1,5,1,4/4/2014,0,1,0,0,0,100,4.95,4.7
Winterfell,0,0,1,2,1/4/2014,Saturday,7,3.5,1,1/5/2014,0,0,1,0,0,0,4.63,5
Winterfell,0,0,1,0,1/23/2014,Thursday,5,5,1,5/21/2014,0,1,0,0,0,100,18.86,5
Winterfell,0,0,1,1,1/6/2014,Monday,2,3.3,1,6/22/2014,1,0,0,0,1,33.3,6.03,5
King's Landing,1,0,0,4,1/25/2014,Saturday,7,5,1,7/1/2014,1,1,0,0,0,64,2,4.8
Astapor,0,1,0,4,1/8/2014,Wednesday,4,4.7,1,1/12/2014,0,0,1,0,0,50,0.84,5
Astapor,0,1,0,2,1/18/2014,Saturday,7,4,1,1/19/2014,0,1,0,0,1,0,7.09,5
Winterfell,0,0,1,1,1/22/2014,Wednesday,4,NaN,1,1/27/2014,0,0,1,0,0,0,1.73,5
Winterfell,0,0,1,0,1/9/2014,Thursday,5,5,2,5/26/2014,0,0,1,100,0,0,2.85,5
King's Landing,1,0,0,0,1/20/2014,Monday,2,NaN,1.25,6/7/2014,1,0,1,50,0,0,1.22,5
Winterfell,0,0,1,1,1/15/2014,Wednesday,4,4,1,1/16/2014,0,0,1,0,0,100,0,5
Astapor,0,1,0,1,1/3/2014,Friday,6,4.6,1,6/17/2014,1,1,0,0,1,85.7,3.96,4.7
Astapor,0,1,0,0,1/1/2014,Wednesday,4,5,1.03,6/27/2014,1,1,0,12.5,1,62.5,1.71,4.8
Winterfell,0,0,1,1,1/11/2014,Saturday,7,3.8,1,6/18/2014,1,0,1,0,0,80,8.17,4.8
King's Landing,1,0,0,0,1/23/2014,Thursday,5,5,1.33,5/17/2014,0,1,0,33.3,1,33.3,5.55,5
Astapor,0,1,0,1,1/22/2014,Wednesday,4,5,1,5/25/2014,0,0,1,0,0,50,3.29,4.8
Astapor,0,1,0,1,1/18/2014,Saturday,7,NaN,1,1/19/2014,0,1,0,0,1,0,8.11,5
Winterfell,0,0,1,0,1/26/2014,Sunday,1,4.9,1,6/21/2014,1,1,0,0,0,75,5.96,4.8
King's Landing,1,0,0,1,1/3/2014,Friday,6,5,1,1/5/2014,0,1,0,0,0,0,6.79,5
Winterfell,0,0,1,0,1/15/2014,Wednesday,4,4.9,1,6/11/2014,1,1,0,0,0,28.6,2.05,5
Astapor,0,1,0,6,1/23/2014,Thursday,5,4.9,1.02,6/21/2014,1,1,0,10,0,50,4.11,4.9
King's Landing,1,0,0,22,1/7/2014,Tuesday,3,4.8,1.08,5/5/2014,0,0,1,11.1,1,88.9,6.07,4.7
King's Landing,1,0,0,0,1/13/2014,Monday,2,5,1,3/20/2014,0,0,1,0,0,100,5.64,5
Astapor,0,1,0,1,1/22/2014,Wednesday,4,5,1,6/20/2014,1,1,0,0,0,100,4.69,5
Winterfell,0,0,1,0,1/20/2014,Monday,2,NaN,1,3/25/2014,0,0,1,0,1,100,18.29,5
King's Landing,1,0,0,3,1/19/2014,Sunday,1,5,1,1/25/2014,0,0,1,0,0,33.3,4.1,5
Winterfell,0,0,1,0,1/8/2014,Wednesday,4,NaN,1,2/15/2014,0,1,0,0,0,0,2.93,5
Astapor,0,1,0,1,1/19/2014,Sunday,1,5,1,5/16/2014,0,1,0,0,1,100,7.8,5
Winterfell,0,0,1,3,1/24/2014,Friday,6,4,1,2/6/2014,0,0,1,0,0,66.7,2.7,5
Winterfell,0,0,1,5,1/6/2014,Monday,2,4.8,1,5/31/2014,0,1,0,0,0,61.5,2.17,4.9
Winterfell,0,0,1,6,1/30/2014,Thursday,5,4.5,1,5/18/2014,0,1,0,0,0,60,3.12,4.9
Winterfell,0,0,1,1,1/28/2014,Tuesday,3,NaN,1,2/8/2014,0,0,1,0,0,0,5.38,4
King's Landing,1,0,0,5,1/24/2014,Friday,6,4,1.09,6/22/2014,1,1,0,9.1,1,45.5,8.41,4.8
Winterfell,0,0,1,1,1/3/2014,Friday,6,5,1,6/20/2014,1,1,0,0,0,100,6.16,5
Astapor,0,1,0,0,1/15/2014,Wednesday,4,5,1,4/27/2014,0,0,1,0,0,33.3,9.5,4.7
Winterfell,0,0,1,0,1/11/2014,Saturday,7,NaN,1,3/19/2014,0,1,0,0,0,100,1.41,5
Astapor,0,1,0,2,1/23/2014,Thursday,5,5,1,1/25/2014,0,0,1,0,0,50,14.18,5
King's Landing,1,0,0,0,1/27/2014,Monday,2,NaN,1,6/18/2014,1,0,1,0,1,100,16.88,5
Astapor,0,1,0,0,1/24/2014,Friday,6,5,1.07,6/1/2014,1,1,0,14.3,0,57.1,8.53,5
King's Landing,1,0,0,2,1/18/2014,Saturday,7,5,1.19,6/29/2014,1,1,0,25,0,12.5,7.05,5
Astapor,0,1,0,3,1/11/2014,Saturday,7,4,1,1/16/2014,0,1,0,0,0,66.7,2.67,5
King's Landing,1,0,0,0,1/1/2014,Wednesday,4,5,1,5/22/2014,0,0,1,0,0,100,8.44,5
King's Landing,1,0,0,0,1/2/2014,Thursday,5,5,1,6/30/2014,1,0,1,0,0,100,1.77,5
King's Landing,1,0,0,5,1/26/2014,Sunday,1,4.9,1.02,7/1/2014,1,0,0,3,0,66.7,3.08,4.8
Winterfell,0,0,1,0,1/1/2014,Wednesday,4,5,1,6/25/2014,1,1,0,0,0,57.1,3.5,4.7
Winterfell,0,0,1,7,1/5/2014,Sunday,1,4.9,1.18,3/7/2014,0,0,1,7.1,0,7.1,4.67,4.2
Astapor,0,1,0,5,1/9/2014,Thursday,5,4,1,1/10/2014,0,0,1,0,1,100,0.79,5
Astapor,0,1,0,13,1/15/2014,Wednesday,4,4.8,1,6/30/2014,1,0,1,0,1,100,3.17,4.7
Astapor,0,1,0,0,1/10/2014,Friday,6,5,1,6/13/2014,1,1,0,0,1,100,1.42,5
King's Landing,1,0,0,2,1/27/2014,Monday,2,5,1,2/21/2014,0,1,0,0,0,100,1.88,5
Astapor,0,1,0,4,1/14/2014,Tuesday,3,4.7,1,6/30/2014,1,1,0,0,1,79.2,6.28,4.9
Astapor,0,1,0,1,1/25/2014,Saturday,7,5,1,1/26/2014,0,1,0,0,1,0,4.29,5
Winterfell,0,0,1,1,1/26/2014,Sunday,1,3.5,1,4/16/2014,0,0,1,0,1,66.7,8.88,4.7
Winterfell,0,0,1,3,1/2/2014,Thursday,5,4.5,1,1/2/2014,0,0,1,0,0,100,5.33,4.7
Astapor,0,1,0,0,1/22/2014,Wednesday,4,4.6,1,4/20/2014,0,1,0,0,1,60,9.2,4.8
Astapor,0,1,0,0,1/4/2014,Saturday,7,4.4,1.06,6/28/2014,1,1,0,11.1,0,66.7,3.99,4.9
King's Landing,1,0,0,0,1/14/2014,Tuesday,3,NaN,1,6/23/2014,1,1,0,0,1,100,14.26,5
Winterfell,0,0,1,3,1/20/2014,Monday,2,4.8,1.04,6/22/2014,1,1,0,6.5,0,54.8,2.76,4.7
Winterfell,0,0,1,5,1/28/2014,Tuesday,3,4,1,6/6/2014,1,1,0,0,1,50,4.62,4.7
Astapor,0,1,0,5,1/11/2014,Saturday,7,5,1.1,2/8/2014,0,0,1,40,0,40,3.66,4.8
King's Landing,1,0,0,13,1/14/2014,Tuesday,3,4.7,1.07,6/4/2014,1,1,0,15.4,1,76.9,5.77,4.9
Winterfell,0,0,1,2,1/20/2014,Monday,2,5,1.35,6/29/2014,1,1,0,20,0,80,4.05,5
Winterfell,0,0,1,5,1/10/2014,Friday,6,4.4,1,6/22/2014,1,1,0,0,0,31,1.51,4.7
King's Landing,1,0,0,0,1/6/2014,Monday,2,5,1,6/9/2014,1,1,0,0,0,33.3,1.88,5
Winterfell,0,0,1,4,1/5/2014,Sunday,1,4.5,1,6/26/2014,1,1,0,0,0,92.9,1.43,4.3
Winterfell,0,0,1,5,1/17/2014,Friday,6,5,1.3,6/29/2014,1,1,0,21.1,1,56.1,1.91,4.9
Astapor,0,1,0,7,1/1/2014,Wednesday,4,4.9,1.18,6/28/2014,1,1,0,20,1,46.7,3.6,4.8
Winterfell,0,0,1,0,1/25/2014,Saturday,7,5,1,5/26/2014,0,1,0,0,0,16.7,4.51,4.7
Astapor,0,1,0,1,1/4/2014,Saturday,7,4,1,1/5/2014,0,1,0,0,0,0,14.99,5
Astapor,0,1,0,2,1/5/2014,Sunday,1,5,1,1/5/2014,0,1,0,0,0,0,2.41,5
Winterfell,0,0,1,1,1/3/2014,Friday,6,3,1,1/11/2014,0,1,0,0,0,100,0.8,4
Winterfell,0,0,1,0,1/9/2014,Thursday,5,5,1.5,5/4/2014,0,1,0,50,0,0,2.44,5
Astapor,0,1,0,3,1/9/2014,Thursday,5,4.3,1,1/15/2014,0,0,1,0,0,66.7,2.26,5
Astapor,0,1,0,3,1/4/2014,Saturday,7,5,1,1/5/2014,0,0,1,0,1,0,1.29,5
Winterfell,0,0,1,3,1/28/2014,Tuesday,3,4,1.19,6/13/2014,1,1,0,50,0,50,1.76,4.8
Winterfell,0,0,1,1,1/17/2014,Friday,6,NaN,1,1/18/2014,0,1,0,0,0,100,14.3,5
Astapor,0,1,0,0,1/13/2014,Monday,2,5,1,2/20/2014,0,0,1,0,0,100,1.24,5
Astapor,0,1,0,2,1/10/2014,Friday,6,NaN,1,6/11/2014,1,1,0,0,0,100,4.17,5
King's Landing,1,0,0,8,1/3/2014,Friday,6,4.3,1.25,6/4/2014,1,1,0,25,0,66.7,3.39,4.8
Astapor,0,1,0,1,1/31/2014,Friday,6,NaN,1,1/31/2014,0,1,0,0,1,100,3.98,5
Winterfell,0,0,1,1,1/9/2014,Thursday,5,5,1.5,1/27/2014,0,0,1,100,0,0,8.43,5
Winterfell,0,0,1,0,1/11/2014,Saturday,7,5,1,2/15/2014,0,0,1,0,0,100,5.42,5
Winterfell,0,0,1,1,1/17/2014,Friday,6,5,1.04,6/12/2014,1,1,0,7.7,0,61.5,3.31,4.9
Astapor,0,1,0,2,1/25/2014,Saturday,7,4.3,1.04,4/6/2014,0,0,1,14.3,1,57.1,6.67,4.9
Winterfell,0,0,1,8,1/27/2014,Monday,2,5,1,4/2/2014,0,1,0,0,0,100,1.13,4.4
Winterfell,0,0,1,1,1/11/2014,Saturday,7,5,1.45,3/16/2014,0,1,0,40,1,0,4.25,4.6
Astapor,0,1,0,2,1/25/2014,Saturday,7,5,1,1/31/2014,0,1,0,0,0,100,14.24,5
King's Landing,1,0,0,2,1/11/2014,Saturday,7,5,1,1/13/2014,0,0,1,0,0,0,7.96,5
King's Landing,1,0,0,3,1/23/2014,Thursday,5,4.8,1.13,6/25/2014,1,0,0,14.3,0,85.7,5.09,4.4
Winterfell,0,0,1,2,1/4/2014,Saturday,7,4.1,1.33,6/16/2014,1,1,0,33.3,0,55.6,5.28,4.6
Winterfell,0,0,1,5,1/15/2014,Wednesday,4,3.5,1,1/17/2014,0,1,0,0,1,100,3.22,4
Winterfell,0,0,1,17,1/28/2014,Tuesday,3,4.6,1.07,2/28/2014,0,1,0,11.1,0,94.4,3.4,4.8
King's Landing,1,0,0,1,1/7/2014,Tuesday,3,2,1,3/30/2014,0,1,0,0,1,50,14.18,5
Astapor,0,1,0,0,1/18/2014,Saturday,7,5,1,4/9/2014,0,1,0,0,0,100,2.02,5
King's Landing,1,0,0,2,1/11/2014,Saturday,7,5,1,6/15/2014,1,1,0,0,1,0,2.98,5
King's Landing,1,0,0,2,1/15/2014,Wednesday,4,5,1,6/27/2014,1,0,1,0,0,100,8.36,5
King's Landing,1,0,0,7,1/30/2014,Thursday,5,4.9,1.07,6/29/2014,1,1,0,8.1,0,91.9,4.88,4.9
Winterfell,0,0,1,0,1/2/2014,Thursday,5,3,1,4/3/2014,0,1,0,0,1,100,8.18,2.5
Winterfell,0,0,1,7,1/8/2014,Wednesday,4,5,1,6/27/2014,1,0,1,0,1,60,3.58,4.8
Winterfell,0,0,1,0,1/30/2014,Thursday,5,5,1,6/16/2014,1,1,0,0,1,100,17.93,5
Winterfell,0,0,1,1,1/15/2014,Wednesday,4,NaN,1,2/28/2014,0,1,0,0,1,100,6.73,5
King's Landing,1,0,0,0,1/31/2014,Friday,6,5,1,3/21/2014,0,0,1,0,0,100,4.64,5
Astapor,0,1,0,0,1/27/2014,Monday,2,5,2.75,3/19/2014,0,0,1,100,0,100,1.66,5
King's Landing,1,0,0,1,1/4/2014,Saturday,7,5,1,6/17/2014,1,1,0,0,1,100,1.58,5
Winterfell,0,0,1,2,1/30/2014,Thursday,5,4.8,1,4/12/2014,0,0,1,0,0,100,3.21,5
Astapor,0,1,0,1,1/25/2014,Saturday,7,NaN,1,1/26/2014,0,1,0,0,0,0,6.78,5
Astapor,0,1,0,2,1/2/2014,Thursday,5,4.5,1,6/17/2014,1,0,1,0,1,85.7,5.58,5
Astapor,0,1,0,0,1/16/2014,Thursday,5,5,1,3/6/2014,0,0,1,0,0,100,2.91,5
King's Landing,1,0,0,20,1/25/2014,Saturday,7,4.9,1.08,6/29/2014,1,1,0,10.1,1,52.2,2.15,4.8
Astapor,0,1,0,0,1/1/2014,Wednesday,4,5,1,5/24/2014,0,0,1,0,0,100,0.84,5
King's Landing,1,0,0,4,1/18/2014,Saturday,7,4.8,1.07,6/24/2014,1,1,0,15.8,0,84.2,13.15,4.9
Astapor,0,1,0,2,1/31/2014,Friday,6,3.5,1.04,5/10/2014,0,0,1,16.7,0,100,3.46,5
Winterfell,0,0,1,0,1/30/2014,Thursday,5,5,1,6/19/2014,1,1,0,0,0,75,5.93,5
Winterfell,0,0,1,0,1/30/2014,Thursday,5,4,1,4/7/2014,0,1,0,0,0,100,11.36,4.5
Astapor,0,1,0,0,1/26/2014,Sunday,1,NaN,1,6/22/2014,1,0,1,0,0,0,1.44,5
Astapor,0,1,0,2,1/24/2014,Friday,6,4,2.63,1/26/2014,0,1,0,100,0,50,3.45,5
Astapor,0,1,0,1,1/20/2014,Monday,2,5,1,4/5/2014,0,1,0,0,0,50,6.15,5
Winterfell,0,0,1,1,1/12/2014,Sunday,1,NaN,1,1/12/2014,0,0,1,0,1,0,8.62,5
